what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1327260512540
opened,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1327260512674
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1327260512708
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327260512764
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1327260512972
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327260519642
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327260528775
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327260532551
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327261402901
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1327261407645
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1327261407684
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1327261407890
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1327261407926
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1327261407960
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327261409294
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327261411920
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1327261413080
